ref,predict,id,code
1,1.0,HumanEval_45_triangle_area,"
float triangle_area(long a, long h) {
    return 0.5 * a * h;"
0,0.0,HumanEval_45_triangle_area,"
    // Area of a triangle is 0.5 * base * height.
    float area = 0.5 * a * h;
    return area;
"
1,1.0,HumanEval_45_triangle_area,"
float triangle_area(long a, long h) {
    return (0.5f * a * h);"
0,0.0,HumanEval_45_triangle_area,"
    // The formula for calculating the area of a triangle is 0.5 * base * height
    float area = 0.5 * a * h;
    return area;
"
1,1.0,HumanEval_45_triangle_area,"
float triangle_area(long a, long h) {
    return 0.5f * a * h;"
0,0.0,HumanEval_45_triangle_area,"
    // Calculate the area of the triangle using formula (0.5 * base * height)
    float area = 0.5f * a * h;
    return area;
"
1,1.0,HumanEval_45_triangle_area,"
float triangle_area(long a, long h) {
    return 0.5 * a * h;
"
0,0.0,HumanEval_45_triangle_area,"
    assert(a > 0 && h > 0); // Ensure the inputs are positive.
    return 0.5 * a * h;"
1,1.0,HumanEval_97_multiply,"
long multiply(long a, long b) {
    // get the unit digits of a and b
    long unit_digit_a = abs(a % 10);
    long unit_digit_b = abs(b % 10);

    // return the product of their unit digits
    return unit_digit_a * unit_digit_b;"
0,0.0,HumanEval_97_multiply,"
    // Extract the unit digits of the numbers
    long unit_digit_a = abs(a % 10);
    long unit_digit_b = abs(b % 10);

    // Multiply the unit digits
    long result = unit_digit_a * unit_digit_b;

    return result;
"
0,0.0,HumanEval_97_multiply,"
    long unit_digit_a = abs(a % 10);
    long unit_digit_b = abs(b % 10);
    return unit_digit_a * unit_digit_b;
"
0,0.0,HumanEval_97_multiply,"
    // Get the unit digit of each number
    long unit_digit_a = abs(a % 10);
    long unit_digit_b = abs(b % 10);

    // Return the product of the unit digits
    return unit_digit_a * unit_digit_b;
"
0,0.0,HumanEval_97_multiply,"
    // Get the unit digits of the numbers
    long a_unit = abs(a % 10);
    long b_unit = abs(b % 10);

    // Return the product of their unit digits
    return a_unit * b_unit;"
1,1.0,HumanEval_97_multiply,"
long multiply(long a, long b) {
    // get the unit digit of a and b
    long a_unit_digit = abs(a % 10);
    long b_unit_digit = abs(b % 10);

    // multiply the unit digits
    long result = a_unit_digit * b_unit_digit;

    // return the result
    return result;
"
1,1.0,HumanEval_97_multiply,"
long multiply(long a, long b) {
    // Extract the unit digit of both numbers
    long unit_a = abs(a % 10);
    long unit_b = abs(b % 10);

    // Return the product of the unit digits
    return unit_a * unit_b;"
1,1.0,HumanEval_97_multiply,"
long multiply(long a, long b) {
    // Get the unit digits of a and b
    long a_unit = abs(a % 10);
    long b_unit = abs(b % 10);

    // Return the product of the unit digits
    return a_unit * b_unit;"
1,1.0,HumanEval_97_multiply,"

long multiply(long a, long b) {
    // Get the unit digit of each number
    long unit_a = abs(a % 10);
    long unit_b = abs(b % 10);

    // Multiply the unit digits and return the result
    return unit_a * unit_b;"
0,0.0,HumanEval_97_multiply,"
    // Get the unit digits of the numbers
    long unit_digit_a = abs(a % 10);
    long unit_digit_b = abs(b % 10);

    // Return the product of the unit digits
    return unit_digit_a * unit_digit_b;
"
1,1.0,HumanEval_4_mean_absolute_deviation,"

float mean_absolute_deviation(std::vector<float> numbers) {
    float sum = 0.0f;
    for(float num : numbers) {
        sum += num;
    }
    float mean = sum / numbers.size();

    float mad = 0.0f;
    for(float num : numbers) {
        mad += std::abs(num - mean);
    }
    return mad / numbers.size();"
1,1.0,HumanEval_4_mean_absolute_deviation,"
float mean_absolute_deviation(std::vector<float> numbers) {
    assert(!numbers.empty()); // ensure the vector is not empty
    float sum = 0.0f;
    for (float num : numbers) {
        sum += num;
    }
    float mean = sum / numbers.size();
    float mad = 0.0f;
    for (float num : numbers) {
        mad += std::abs(num - mean);
    }
    return mad / numbers.size();"
0,0.0,HumanEval_4_mean_absolute_deviation,"
    // Calculate the mean of the numbers
    float mean = std::accumulate(numbers.begin(), numbers.end(), 0.0f) / numbers.size();

    // Calculate the absolute differences from the mean
    std::vector<float> differences(numbers.size());
    std::transform(numbers.begin(), numbers.end(), differences.begin(), [mean](float num) {
        return std::abs(num - mean);
    });

    // Calculate the mean of these differences
    float mad = std::accumulate(differences.begin(), differences.end(), 0.0f) / differences.size();

    return mad;"
1,1.0,HumanEval_4_mean_absolute_deviation,"

float mean_absolute_deviation(std::vector<float> numbers) {
    assert(!numbers.empty());

    float sum = 0.0f;
    for (float num : numbers) {
        sum += num;
    }
    float mean = sum / numbers.size();

    float mad = 0.0f;
    for (float num : numbers) {
        mad += std::abs(num - mean);
    }
    mad /= numbers.size();

    return mad;"
1,1.0,HumanEval_4_mean_absolute_deviation,"

float mean_absolute_deviation(std::vector<float> numbers) {
    assert(!numbers.empty());

    float sum = 0.0f;
    for(float num : numbers) {
        sum += num;
    }

    float mean = sum / numbers.size();

    float mad = 0.0f;
    for(float num : numbers) {
        mad += std::abs(num - mean);
    }

    return mad / numbers.size();"
1,1.0,HumanEval_4_mean_absolute_deviation,"

float mean_absolute_deviation(std::vector<float> numbers) {
    assert(!numbers.empty());  // Check if the vector is not empty

    // Calculate the mean of the numbers
    float sum = 0.0f;
    for(float num : numbers) {
        sum += num;
    }
    float mean = sum / numbers.size();

    // Calculate the Mean Absolute Deviation
    float mad = 0.0f;
    for(float num : numbers) {
        mad += std::abs(num - mean);
    }
    mad /= numbers.size();

    return mad;
"
1,1.0,HumanEval_4_mean_absolute_deviation,"

float mean_absolute_deviation(std::vector<float> numbers) {
    assert(!numbers.empty());
    float sum = 0.0f;
    for (float num : numbers) {
        sum += num;
    }
    float mean = sum / numbers.size();
    float mad = 0.0f;
    for (float num : numbers) {
        mad += std::abs(num - mean);
    }
    return mad / numbers.size();"
1,1.0,HumanEval_4_mean_absolute_deviation,"

float mean_absolute_deviation(std::vector<float> numbers) {
    assert(!numbers.empty());

    float sum = 0.0f;
    for(float num : numbers) {
        sum += num;
    }

    float mean = sum / numbers.size();

    float mad = 0.0f;
    for(float num : numbers) {
        mad += std::abs(num - mean);
    }

    return mad / numbers.size();
"
1,1.0,HumanEval_4_mean_absolute_deviation,"

float mean_absolute_deviation(std::vector<float> numbers) {
    assert(!numbers.empty());

    float sum = 0.0f;
    for (float num : numbers) {
        sum += num;
    }

    float mean = sum / numbers.size();

    float mad = 0.0f;
    for (float num : numbers) {
        mad += std::abs(num - mean);
    }

    return mad / numbers.size();"
1,1.0,HumanEval_4_mean_absolute_deviation,"

float mean_absolute_deviation(std::vector<float> numbers) {
    assert(!numbers.empty());

    float sum = 0.0f;
    for(const auto& num : numbers) {
        sum += num;
    }

    float mean = sum / numbers.size();

    float mad = 0.0f;
    for(const auto& num : numbers) {
        mad += std::abs(num - mean);
    }

    return mad / numbers.size();
"
1,1.0,HumanEval_58_common,"

std::vector<long> common(std::vector<long> l1, std::vector<long> l2) {
    std::sort(l1.begin(), l1.end());
    std::sort(l2.begin(), l2.end());

    std::vector<long> result;
    std::set_intersection(l1.begin(), l1.end(), l2.begin(), l2.end(), std::back_inserter(result));

    // Remove duplicates
    result.erase(std::unique(result.begin(), result.end()), result.end());

    return result;
"
1,1.0,HumanEval_58_common,"

std::vector<long> common(std::vector<long> l1, std::vector<long> l2) {
    std::set<long> s1(l1.begin(), l1.end());
    std::set<long> s2(l2.begin(), l2.end());
    std::vector<long> result;

    for(auto& i : s1) {
        if(s2.find(i) != s2.end()) {
            result.push_back(i);
        }
    }

    return result;"
1,1.0,HumanEval_58_common,"

std::vector<long> common(std::vector<long> l1, std::vector<long> l2) {
    std::vector<long> result;
    std::sort(l1.begin(), l1.end());
    std::sort(l2.begin(), l2.end());
    std::set_intersection(l1.begin(), l1.end(), l2.begin(), l2.end(), std::back_inserter(result));
    std::sort(result.begin(), result.end());
    result.erase(std::unique(result.begin(), result.end()), result.end());
    return result;"
1,1.0,HumanEval_58_common,"
std::vector<long> common(std::vector<long> l1, std::vector<long> l2) {
    std::vector<long> result;
    std::sort(l1.begin(), l1.end());
    std::sort(l2.begin(), l2.end());
    std::set_intersection(l1.begin(), l1.end(), l2.begin(), l2.end(), std::back_inserter(result));
    std::sort(result.begin(), result.end());
    result.erase(std::unique(result.begin(), result.end()), result.end());
    return result;"
1,1.0,HumanEval_58_common,"

std::vector<long> common(std::vector<long> l1, std::vector<long> l2) {
    std::set<long> s1(l1.begin(), l1.end());
    std::set<long> s2(l2.begin(), l2.end());

    std::vector<long> result;
    for (long i : s1) {
        if (s2.count(i)) {
            result.push_back(i);
        }
    }

    std::sort(result.begin(), result.end());
    return result;"
1,1.0,HumanEval_58_common,"
std::vector<long> common(std::vector<long> l1, std::vector<long> l2) {
    // Sort both vectors
    std::sort(l1.begin(), l1.end());
    std::sort(l2.begin(), l2.end());

    // Initialize an empty vector to store the common elements
    std::vector<long> common_elements;

    // Use two pointers to traverse the two vectors
    int i = 0, j = 0;
    while (i < l1.size() && j < l2.size()) {
        // If the elements at the current positions are equal, add it to the common_elements vector
        // and move both pointers
        if (l1[i] == l2[j]) {
            common_elements.push_back(l1[i]);
            i++;
            j++;
        }
        // If l1's element is smaller, move the l1's pointer
        else if (l1[i] < l2[j]) {
            i++;
        }
        // If l2's element is smaller, move the l2's pointer
        else {
            j++;
        }
    }

    // Remove duplicates from the common_elements vector
    common_elements.erase(std::unique(common_elements.begin(), common_elements.end()), common_elements.end());

    // Return the common_elements vector
    return common_elements;
"
1,0.0,HumanEval_58_common,"

std::vector<long> common(std::vector<long> l1, std::vector<long> l2) {
    // Sort the vectors
    std::sort(l1.begin(), l1.end());
    std::sort(l2.begin(), l2.end());

    // Create a vector to store the result
    std::vector<long> result;

    // Find the common elements
    std::set_intersection(l1.begin(), l1.end(), l2.begin(), l2.end(), std::back_inserter(result));

    // Remove duplicates
    result.erase(std::unique(result.begin(), result.end()), result.end());

    return result;"
1,1.0,HumanEval_58_common,"

std::vector<long> common(std::vector<long> l1, std::vector<long> l2) {
    std::vector<long> result;
    std::sort(l1.begin(), l1.end());
    std::sort(l2.begin(), l2.end());
    std::set_intersection(l1.begin(), l1.end(), l2.begin(), l2.end(), std::back_inserter(result));
    std::sort(result.begin(), result.end());
    result.erase(std::unique(result.begin(), result.end()), result.end());
    return result;"
1,1.0,HumanEval_58_common,"

std::vector<long> common(std::vector<long> l1, std::vector<long> l2) {
    std::vector<long> result;
    std::sort(l1.begin(), l1.end());
    std::sort(l2.begin(), l2.end());
    std::set_intersection(l1.begin(), l1.end(), l2.begin(), l2.end(), std::back_inserter(result));
    std::sort(result.begin(), result.end());
    result.erase(std::unique(result.begin(), result.end()), result.end());
    return result;
"
1,1.0,HumanEval_58_common,"

std::vector<long> common(std::vector<long> l1, std::vector<long> l2) {
    std::sort(l1.begin(), l1.end());
    std::sort(l2.begin(), l2.end());
    std::vector<long> result;
    std::set_intersection(l1.begin(), l1.end(), l2.begin(), l2.end(), std::back_inserter(result));
    result.erase(std::unique(result.begin(), result.end()), result.end());
    return result;"
1,1.0,HumanEval_156_int_to_mini_roman,"
std::string int_to_mini_roman(long number) {
    std::string roman = """";
    std::vector<std::string> symbol = {""m"", ""cm"", ""d"", ""cd"", ""c"", ""xc"", ""l"", ""xl"", ""x"", ""ix"", ""v"", ""iv"", ""i""};
    std::vector<int> value = {1000, 900, 500, 400, 100, 90, 50, 40, 10, 9, 5, 4, 1};
    
    for(int i = 0; i < value.size(); i++) {
        while(number >= value[i]) {
            number -= value[i];
            roman += symbol[i];
        }
    }
    
    return roman;
"
1,1.0,HumanEval_156_int_to_mini_roman,"

std::string int_to_mini_roman(long number) {
    std::vector<int> values = {1000, 900, 500, 400, 100, 90, 50, 40, 10, 9, 5, 4, 1};
    std::vector<std::string> numerals = {""m"", ""cm"", ""d"", ""cd"", ""c"", ""xc"", ""l"", ""xl"", ""x"", ""ix"", ""v"", ""iv"", ""i""};

    std::string result = """";
    for (int i = 0; i < values.size(); i++) {
        while (number >= values[i]) {
            number -= values[i];
            result += numerals[i];
        }
    }
    return result;"
1,1.0,HumanEval_156_int_to_mini_roman,"
std::string int_to_mini_roman(long number) {
    assert(1 <= number && number <= 1000);

    std::string roman = """";
    std::vector<int> values = {1000, 900, 500, 400, 100, 90, 50, 40, 10, 9, 5, 4, 1};
    std::vector<std::string> symbols = {""m"", ""cm"", ""d"", ""cd"", ""c"", ""xc"", ""l"", ""xl"", ""x"", ""ix"", ""v"", ""iv"", ""i""};

    for (int i = 0; i < values.size(); i++) {
        while (number >= values[i]) {
            number -= values[i];
            roman += symbols[i];
        }
    }

    return roman;"
1,1.0,HumanEval_156_int_to_mini_roman,"
std::string int_to_mini_roman(long number) {
    std::map<int, std::string, std::greater<int>> roman_map = {
        {1000, ""m""}, {900, ""cm""}, {500, ""d""}, {400, ""cd""},
        {100, ""c""}, {90, ""xc""}, {50, ""l""}, {40, ""xl""},
        {10, ""x""}, {9, ""ix""}, {5, ""v""}, {4, ""iv""}, {1, ""i""}
    };

    std::string result = """";

    for (auto& pair : roman_map) {
        while (number >= pair.first) {
            number -= pair.first;
            result += pair.second;
        }
    }

    return result;
"
1,1.0,HumanEval_156_int_to_mini_roman,"
std::string int_to_mini_roman(long number) {
    assert(1 <= number && number <= 1000);

    std::vector<int> values = {1000, 900, 500, 400, 100, 90, 50, 40, 10, 9, 5, 4, 1};
    std::vector<std::string> numerals = {""m"", ""cm"", ""d"", ""cd"", ""c"", ""xc"", ""l"", ""xl"", ""x"", ""ix"", ""v"", ""iv"", ""i""};

    std::string result = """";
    for (int i = 0; i < values.size(); i++) {
        while (number >= values[i]) {
            number -= values[i];
            result += numerals[i];
        }
    }
    return result;"
1,1.0,HumanEval_156_int_to_mini_roman,"

std::string int_to_mini_roman(long number) {
    assert(1 <= number && number <= 1000);
    std::string roman = """";
    std::vector<int> values = {1000, 900, 500, 400, 100, 90, 50, 40, 10, 9, 5, 4, 1};
    std::vector<std::string> symbols = {""m"", ""cm"", ""d"", ""cd"", ""c"", ""xc"", ""l"", ""xl"", ""x"", ""ix"", ""v"", ""iv"", ""i""};

    for (int i = 0; i < values.size(); i++) {
        while (number >= values[i]) {
            number -= values[i];
            roman += symbols[i];
        }
    }

    return roman;"
1,1.0,HumanEval_156_int_to_mini_roman,"
std::string int_to_mini_roman(long number) {
    assert(1 <= number && number <= 1000);

    std::string roman = """";
    std::vector<std::string> symbol = {""m"", ""cm"", ""d"", ""cd"", ""c"", ""xc"", ""l"", ""xl"", ""x"", ""ix"", ""v"", ""iv"", ""i""};
    std::vector<int> value = {1000, 900, 500, 400, 100, 90, 50, 40, 10, 9, 5, 4, 1};

    for (int i = 0; i < value.size(); i++) {
        while (number >= value[i]) {
            number -= value[i];
            roman += symbol[i];
        }
    }

    return roman;"
1,1.0,HumanEval_156_int_to_mini_roman,"
std::string int_to_mini_roman(long number) {
    assert(1 <= number && number <= 1000);
    std::string roman = """";
    std::vector<int> values = {1000, 900, 500, 400, 100, 90, 50, 40, 10, 9, 5, 4, 1};
    std::vector<std::string> symbols = {""m"", ""cm"", ""d"", ""cd"", ""c"", ""xc"", ""l"", ""xl"", ""x"", ""ix"", ""v"", ""iv"", ""i""};

    for (int i = 0; i < values.size(); i++) {
        while (number >= values[i]) {
            number -= values[i];
            roman += symbols[i];
        }
    }

    return roman;
"
1,1.0,HumanEval_156_int_to_mini_roman,"
std::string int_to_mini_roman(long number) {
    std::string roman = """";
    std::vector<int> values = {1000, 900, 500, 400, 100, 90, 50, 40, 10, 9, 5, 4, 1};
    std::vector<std::string> symbols = {""m"", ""cm"", ""d"", ""cd"", ""c"", ""xc"", ""l"", ""xl"", ""x"", ""ix"", ""v"", ""iv"", ""i""};

    for (int i = 0; i < values.size(); i++) {
        while (number >= values[i]) {
            number -= values[i];
            roman += symbols[i];
        }
    }

    return roman;"
1,1.0,HumanEval_156_int_to_mini_roman,"
std::string int_to_mini_roman(long number) {
    std::string roman = """";
    int values[] = {1000, 900, 500, 400, 100, 90, 50, 40, 10, 9, 5, 4, 1};
    std::string symbols[] = {""m"", ""cm"", ""d"", ""cd"", ""c"", ""xc"", ""l"", ""xl"", ""x"", ""ix"", ""v"", ""iv"", ""i""};

    for (int i = 0; i < 13; i++) {
        while (number >= values[i]) {
            number -= values[i];
            roman += symbols[i];
        }
    }

    return roman;
"
0,1.0,HumanEval_67_fruit_distribution,"

long fruit_distribution(std::string s, long n) {
    std::istringstream iss(s);
    long apples, oranges;
    std::string temp;

    // Extract the number of apples and oranges from the string
    iss >> temp;
    apples = std::stol(temp);
    iss >> temp; // ignore ""apples""
    iss >> temp;
    oranges = std::stol(temp);

    // Calculate the number of mangoes
    long mangoes = n - (apples + oranges);

    return mangoes;"
0,1.0,HumanEval_67_fruit_distribution,"
long fruit_distribution(std::string s, long n) {
    std::istringstream iss(s);
    long apples, oranges;
    std::string temp;
    iss >> temp >> apples >> temp >> oranges;

    long mangoes = n - (apples + oranges);
    assert(mangoes >= 0);

    return mangoes;"
0,0.0,HumanEval_67_fruit_distribution,"

long fruit_distribution(std::string s, long n) {
    std::stringstream ss(s);
    long apples, oranges;
    std::string temp;

    ss >> temp >> apples >> temp >> oranges;

    assert(apples >= 0 && oranges >= 0);
    assert(n >= apples + oranges);

    long mangoes = n - (apples + oranges);

    assert(mangoes >= 0);

    return mangoes;"
0,1.0,HumanEval_67_fruit_distribution,"

long fruit_distribution(std::string s, long n) {
    // Parse the string to get the number of apples and oranges
    std::istringstream ss(s);
    std::string temp;
    long apples = 0, oranges = 0;
    while (!ss.eof()) {
        ss >> temp;
        if (stringstream(temp) << apples) apples = stoi(temp);
        else if (temp == ""apples"") break;
        ss >> temp;
        if (stringstream(temp) << oranges) oranges = stoi(temp);
        else if (temp == ""oranges"") break;
    }

    // Calculate the number of mangoes
    long mangoes = n - (apples + oranges);

    // Ensure the number of mangoes is positive
    assert(mangoes >= 0);

    return mangoes;
"
0,1.0,HumanEval_67_fruit_distribution,"
#include<assert.h>
#include<bits/stdc++.h>
using namespace std;

long fruit_distribution(string s, long n) {
    stringstream ss(s);
    long apples, oranges;
    string temp;
    
    ss >> temp >> apples >> temp >> oranges;
    
    long mangoes = n - (apples + oranges);
    
    return mangoes;
"
0,1.0,HumanEval_67_fruit_distribution,"

long fruit_distribution(std::string s, long n) {
    std::stringstream ss(s);
    long apples, oranges;
    std::string temp;

    ss >> temp >> apples >> temp >> oranges;

    long mangoes = n - (apples + oranges);

    assert(mangoes >= 0);

    return mangoes;"
1,1.0,HumanEval_67_fruit_distribution,"

long fruit_distribution(std::string s, long n) {
    std::istringstream iss(s);
    long apples, oranges;
    std::string word;
    iss >> apples >> word >> word >> oranges;

    assert(apples >= 0 && oranges >= 0 && n >= 0);

    return n - apples - oranges;
"
0,1.0,HumanEval_67_fruit_distribution,"

long fruit_distribution(std::string s, long n) {
    std::istringstream ss(s);
    std::string word;
    long apple = 0, orange = 0;
    while (ss >> word) {
        if (word == ""apples"") {
            ss >> apple;
        } else if (word == ""oranges"") {
            ss >> orange;
        }
    }
    long mango = n - (apple + orange);
    assert(mango >= 0);
    return mango;"
1,1.0,HumanEval_67_fruit_distribution,"
long fruit_distribution(std::string s, long n) {
    std::stringstream ss(s);
    long apples, oranges;
    std::string temp;
    std::vector<std::string> tokens;

    while (std::getline(ss, temp, ' ')) {
        tokens.push_back(temp);
    }

    apples = std::stoi(tokens[0]);
    oranges = std::stoi(tokens[3]);

    long mangoes = n - (apples + oranges);

    return mangoes;"
1,0.0,HumanEval_67_fruit_distribution,"

long fruit_distribution(std::string s, long n) {
    std::istringstream ss(s);
    std::string token;
    std::vector<int> fruits;
    while(std::getline(ss, token, ' ')) {
        if(std::isdigit(token[0])) {
            fruits.push_back(std::stoi(token));
        }
    }
    assert(fruits.size() == 2);
    long mangoes = n - fruits[0] - fruits[1];
    assert(mangoes >= 0);
    return mangoes;
"
1,1.0,HumanEval_112_reverse_delete,"

std::tuple<std::string, bool> reverse_delete(std::string s, std::string c) {
    for (char ch : c) {
        s.erase(std::remove(s.begin(), s.end(), ch), s.end());
    }

    std::string reversed_s = s;
    std::reverse(reversed_s.begin(), reversed_s.end());

    bool is_palindrome = (s == reversed_s);

    return std::make_tuple(s, is_palindrome);"
1,1.0,HumanEval_112_reverse_delete,"
std::tuple<std::string, bool> reverse_delete(std::string s, std::string c) {
    std::string result;
    for (char ch : s) {
        if (c.find(ch) == std::string::npos) {
            result += ch;
        }
    }
    std::string reversed_result = result;
    std::reverse(reversed_result.begin(), reversed_result.end());
    bool is_palindrome = result == reversed_result;
    return std::make_tuple(result, is_palindrome);"
1,0.0,HumanEval_112_reverse_delete,"

std::tuple<std::string, bool> reverse_delete(std::string s, std::string c) {
    for (char ch : c) {
        s.erase(std::remove(s.begin(), s.end(), ch), s.end());
    }

    std::string s_reversed = s;
    std::reverse(s_reversed.begin(), s_reversed.end());

    bool is_palindrome = (s == s_reversed);

    return std::make_tuple(s, is_palindrome);
"
1,0.0,HumanEval_112_reverse_delete,"
std::tuple<std::string, bool> reverse_delete(std::string s, std::string c) {
    for (char ch : c) {
        s.erase(std::remove(s.begin(), s.end(), ch), s.end());
    }
    
    std::string s_reversed = s;
    std::reverse(s_reversed.begin(), s_reversed.end());
    
    bool is_palindrome = (s == s_reversed);
    
    return std::make_tuple(s, is_palindrome);"
1,1.0,HumanEval_112_reverse_delete,"

std::tuple<std::string, bool> reverse_delete(std::string s, std::string c) {
    for (char ch : c) {
        s.erase(std::remove(s.begin(), s.end(), ch), s.end());
    }

    std::string s_reversed = s;
    std::reverse(s_reversed.begin(), s_reversed.end());

    bool is_palindrome = (s == s_reversed);

    return std::make_tuple(s, is_palindrome);"
1,0.0,HumanEval_112_reverse_delete,"
std::tuple<std::string, bool> reverse_delete(std::string s, std::string c) {
    for (char ch : c) {
        s.erase(std::remove(s.begin(), s.end(), ch), s.end());
    }
    
    std::string s_reversed = s;
    std::reverse(s_reversed.begin(), s_reversed.end());
    
    bool is_palindrome = (s == s_reversed);
    
    return std::make_tuple(s, is_palindrome);"
1,1.0,HumanEval_112_reverse_delete,"

std::tuple<std::string, bool> reverse_delete(std::string s, std::string c) {
    for (char ch : c) {
        s.erase(std::remove(s.begin(), s.end(), ch), s.end());
    }

    std::string s_rev = s;
    std::reverse(s_rev.begin(), s_rev.end());
    bool is_palindrome = s == s_rev;

    return std::make_tuple(s, is_palindrome);
"
1,0.0,HumanEval_112_reverse_delete,"
std::tuple<std::string, bool> reverse_delete(std::string s, std::string c) {
    for(char ch : c) {
        s.erase(std::remove(s.begin(), s.end(), ch), s.end());
    }

    std::string s_rev = s;
    std::reverse(s_rev.begin(), s_rev.end());

    bool is_palindrome = s == s_rev;

    return std::make_tuple(s, is_palindrome);"
1,1.0,HumanEval_112_reverse_delete,"
std::tuple<std::string, bool> reverse_delete(std::string s, std::string c) {
    for (char ch : c) {
        s.erase(std::remove(s.begin(), s.end(), ch), s.end());
    }

    std::string reversed_s = s;
    std::reverse(reversed_s.begin(), reversed_s.end());

    bool is_palindrome = s == reversed_s;

    return std::make_tuple(s, is_palindrome);"
1,1.0,HumanEval_112_reverse_delete,"

std::tuple<std::string, bool> reverse_delete(std::string s, std::string c) {
    for (char ch : c) {
        s.erase(std::remove(s.begin(), s.end(), ch), s.end());
    }

    std::string s_reversed = s;
    std::reverse(s_reversed.begin(), s_reversed.end());

    bool is_palindrome = (s == s_reversed);

    return std::make_tuple(s, is_palindrome);"
1,1.0,HumanEval_13_greatest_common_divisor,"
long greatest_common_divisor(long a, long b) {
    assert(a >= 0 && b >= 0);
    while (b != 0) {
        long t = b;
        b = a % b;
        a = t;
    }
    return a;
"
1,1.0,HumanEval_13_greatest_common_divisor,"
long greatest_common_divisor(long a, long b) {
    while (b != 0) {
        long temp = b;
        b = a % b;
        a = temp;
    }
    return a;"
1,1.0,HumanEval_13_greatest_common_divisor,"
long greatest_common_divisor(long a, long b) {
    // Check if a or b is 0
    if (a == 0)
        return b;
    if (b == 0)
        return a;

    // If a and b are not 0, use Euclidean algorithm to find gcd
    while (a != b) {
        if (a > b)
            a = a - b;
        else
            b = b - a;
    }

    return a;"
1,1.0,HumanEval_13_greatest_common_divisor,"
long greatest_common_divisor(long a, long b) {
    while(b != 0) {
        long temp = b;
        b = a % b;
        a = temp;
    }
    return a;
"
1,1.0,HumanEval_13_greatest_common_divisor,"
long greatest_common_divisor(long a, long b) {
    while(b != 0) {
        long temp = b;
        b = a % b;
        a = temp;
    }
    return a;"
1,1.0,HumanEval_13_greatest_common_divisor,"
long greatest_common_divisor(long a, long b) {
    if (b == 0)
        return a;
    else
        return greatest_common_divisor(b, a % b);
"
1,1.0,HumanEval_13_greatest_common_divisor,"
long greatest_common_divisor(long a, long b) {
    // base case
    if (b == 0)
        return a;
    return greatest_common_divisor(b, a % b);"
1,1.0,HumanEval_13_greatest_common_divisor,"
long greatest_common_divisor(long a, long b) {
    // Euclidean algorithm for gcd
    while (b != 0) {
        long temp = b;
        b = a % b;
        a = temp;
    }
    return a;"
1,1.0,HumanEval_13_greatest_common_divisor,"
long greatest_common_divisor(long a, long b) {
    // Base case
    if (b == 0)
        return a;
    return greatest_common_divisor(b, a % b);
"
1,1.0,HumanEval_13_greatest_common_divisor,"
long greatest_common_divisor(long a, long b) {
    while(b != 0) {
        long temp = b;
        b = a % b;
        a = temp;
    }
    return a;"
0,1.0,HumanEval_125_split_words,"

Union_std_vector_std_string__long split_words(std::string txt) {
    std::vector<std::string> result;
    std::string word;
    for (auto x : txt) {
        if (x == ' ' || x == ',') {
            if (!word.empty()) {
                result.push_back(word);
                word = """";
            }
        } else {
            word += x;
        }
    }
    if (!word.empty()) {
        result.push_back(word);
    }
    
    if (result.size() > 1) {
        return Union_std_vector_std_string__long(result);
    } else {
        int count = 0;
        for (char c : result[0]) {
            if (islower(c) && ((c - 'a') % 2) == 1) {
                count++;
            }
        }
        return Union_std_vector_std_string__long(count);
    }"
0,0.0,HumanEval_125_split_words,"
Union_std_vector_std_string__long split_words(std::string txt) {
    std::vector<std::string> words;
    std::string word;
    for (auto x : txt) {
        if (x == ' ' || x == ',') {
            if (!word.empty()) {
                words.push_back(word);
                word = """";
            }
        } else {
            word += x;
        }
    }
    if (!word.empty()) {
        words.push_back(word);
    }
    if (words.empty()) {
        int count = 0;
        for (char c : txt) {
            if (std::islower(c) && (c - 'a') % 2 == 1) {
                count++;
            }
        }
        return Union_std_vector_std_string__long(count);
    }
    return Union_std_vector_std_string__long(words);
"
1,1.0,HumanEval_125_split_words,"
Union_std_vector_std_string__long split_words(std::string txt) {
    if(txt.find(' ') != std::string::npos) {
        std::vector<std::string> result;
        std::stringstream ss(txt);
        std::string word;
        while(std::getline(ss, word, ' ')) {
            result.push_back(word);
        }
        return Union_std_vector_std_string__long(result);
    } else if(txt.find(',') != std::string::npos) {
        std::vector<std::string> result;
        std::stringstream ss(txt);
        std::string word;
        while(std::getline(ss, word, ',')) {
            result.push_back(word);
        }
        return Union_std_vector_std_string__long(result);
    } else {
        int count = 0;
        for(char c : txt) {
            if(islower(c) && (c - 'a') % 2 == 1) {
                count++;
            }
        }
        return Union_std_vector_std_string__long(count);
    }"
0,0.0,HumanEval_125_split_words,"
Union_std_vector_std_string__long split_words(std::string txt) {
    std::vector<std::string> words;
    std::string word = """";
    for (auto x : txt) {
        if (x == ' ' || x == ',') {
            if (word != """") {
                words.push_back(word);
                word = """";
            }
        } else {
            word += x;
        }
    }
    if (word != """") {
        words.push_back(word);
    }

    if (words.size() > 1) {
        return Union_std_vector_std_string__long(words);
    } else {
        int count = 0;
        for (auto c : words[0]) {
            if (islower(c) && (c - 'a') % 2 == 1) {
                count++;
            }
        }
        return Union_std_vector_std_string__long(count);
    }"
